date,open,high,low,close,volume,dividends,stock_splits
2020-08-14 00:00:00+03:00,2.7329394817352295,2.75068582552158,2.6442077628034775,2.7329394817352295,3978727,0.0,0.0
2020-08-17 00:00:00+03:00,2.724066204769303,2.7773054456279143,2.697446690116546,2.715193033218384,3076869,0.0,0.0
2020-08-18 00:00:00+03:00,2.679700734572675,2.8482912299760272,2.679700734572675,2.7418129444122314,6911004,0.0,0.0
2020-08-19 00:00:00+03:00,2.75068600361281,2.9991352558135986,2.7418128311451473,2.9991352558135986,26299559,0.0,0.0
2020-08-20 00:00:00+03:00,3.176598769848567,3.291950225830078,3.1233597339585417,3.291950225830078,9317812,0.0,0.0
2020-08-21 00:00:00+03:00,3.5492720916412512,3.6113845055632066,2.963642120361328,2.963642120361328,50558967,0.0,0.0
2020-08-24 00:00:00+03:00,2.9636422852111957,3.1233595974540487,2.866037390345244,2.910403251647949,21238414,0.0,0.0
2020-08-25 00:00:00+03:00,2.919276475906372,3.02575475648256,2.8837837862320153,2.919276475906372,14607187,0.0,0.0
2020-08-26 00:00:00+03:00,2.919276157492185,3.052373940806767,2.901529814590653,2.9458956718444824,15460933,0.0,0.0
2020-08-27 00:00:00+03:00,2.972515526857492,3.061247463087236,2.937022836986842,2.9991352558135986,22723316,0.0,0.0
2020-08-28 00:00:00+03:00,3.0168815096613537,3.1144864038586935,2.9370227483104174,3.1056132316589355,28766190,0.0,0.0
2020-08-31 00:00:00+03:00,3.1233595882036327,3.149979104906417,2.9813886209023353,2.9902617931365967,17667251,0.0,0.0
2020-09-01 00:00:00+03:00,2.9813885460622553,2.99913510163841,2.8394177938778813,2.9370226860046387,11931329,0.0,0.0
2020-09-02 00:00:00+03:00,2.9281494828460897,3.052374101239135,2.901529967094674,3.0080082416534424,12085592,0.0,0.0
2020-09-03 00:00:00+03:00,2.9991350189823462,3.0346277060502627,2.9281494332934117,2.963642120361328,8209902,0.0,0.0
2020-09-04 00:00:00+03:00,2.945895858016162,2.9813885460622553,2.901529997958545,2.9370226860046387,5926214,0.0,0.0
2020-09-07 00:00:00+03:00,2.9370229065795734,3.087867053657206,2.9370229065795734,3.0523743629455566,14038121,0.0,0.0
2020-09-08 00:00:00+03:00,3.0701206355548987,3.078993808022561,2.9813886993251546,2.9991352558135986,13647803,0.0,0.0
2020-09-09 00:00:00+03:00,2.9902618856733336,3.2830770015716553,2.972515540655632,3.2830770015716553,50770751,0.0,0.0
2020-09-10 00:00:00+03:00,3.194344930830698,3.371808585110873,3.0612473487854004,3.0612473487854004,39069700,0.0,0.0
2020-09-11 00:00:00+03:00,3.078993558883667,3.203217963379239,3.0168813566358814,3.078993558883667,18783765,0.0,0.0
2020-09-14 00:00:00+03:00,3.123359546045062,3.1854717508465122,3.114486373930569,3.141105890274048,8851332,0.0,0.0
2020-09-15 00:00:00+03:00,3.1588522566177444,3.2742037064668232,3.008008329615326,3.185471773147583,20238851,0.0,0.0
2020-09-16 00:00:00+03:00,3.194344997406006,3.2564574152081125,3.1499791357995837,3.194344997406006,8185356,0.0,0.0
2020-09-17 00:00:00+03:00,3.1677251644628224,3.2653302618139968,3.158851993026633,3.2564570903778076,10436895,0.0,0.0
2020-09-18 00:00:00+03:00,3.2830768975100164,3.3274427586480346,3.256457380827206,3.2653305530548096,13964415,0.0,0.0
2020-09-21 00:00:00+03:00,3.265330347421798,3.2742035190906167,3.061247187485867,3.1144862174987793,12023642,0.0,0.0
2020-09-22 00:00:00+03:00,3.1322327400879058,3.194344945324196,2.981388601532375,3.185471773147583,13165806,0.0,0.0
2020-09-23 00:00:00+03:00,3.194344942124984,3.3185695640262622,3.1499790812863533,3.2209646701812744,24383649,0.0,0.0
2020-09-24 00:00:00+03:00,3.2298378944396973,3.247584239061362,3.1854718213324205,3.2298378944396973,8576812,0.0,0.0
2020-09-25 00:00:00+03:00,3.2475843625883907,3.3451892617201033,3.212091460441917,3.291950225830078,29866526,0.0,0.0
2020-09-28 00:00:00+03:00,3.2742037585698855,3.460540588797083,3.2653305862520723,3.4339208602905273,27909724,0.0,0.0
2020-09-29 00:00:00+03:00,3.4605404364889183,3.4871599522707584,3.2919499583174914,3.3274426460266113,17818528,0.0,0.0
2020-09-30 00:00:00+03:00,3.362935438953254,3.407301299977747,3.3363159223385583,3.345189094543457,13427621,0.0,0.0
2020-10-01 00:00:00+03:00,3.371808588839239,3.3895549331315684,3.291950039523757,3.300823211669922,6908793,0.0,0.0
2020-10-02 00:00:00+03:00,3.318569782317406,3.4605407578928,3.283077091311839,3.3806819915771484,21999229,0.0,0.0
2020-10-05 00:00:00+03:00,3.416174511922392,3.487160101940456,3.407301339614273,3.4694137573242188,13126347,0.0,0.0
2020-10-06 00:00:00+03:00,3.487160005468007,3.6912429629087704,3.407301245351121,3.655750274658203,38293501,0.0,0.0
2020-10-07 00:00:00+03:00,3.6380039637811263,3.984057888939902,3.6025112752061865,3.8598334789276123,37467124,0.0,0.0
2020-10-08 00:00:00+03:00,3.895326491141759,4.117156024718724,3.7089896490886076,3.992931604385376,37186064,0.0,0.0
2020-10-09 00:00:00+03:00,4.010678032964524,4.374478340148926,3.9840583022188594,4.374478340148926,29792865,0.0,0.0
2020-10-12 00:00:00+03:00,4.605180720167981,4.729405128425665,4.454336584301971,4.525321960449219,37191549,0.0,0.0
2020-10-13 00:00:00+03:00,4.516448855036596,4.587434228905695,4.241380319740733,4.259126663208008,19140208,0.0,0.0
2020-10-14 00:00:00+03:00,4.294619524982847,4.685039520263672,4.259126836603338,4.685039520263672,25178179,0.0,0.0
2020-10-15 00:00:00+03:00,4.8447566179714645,5.057712748248521,4.605180759856665,4.685039520263672,45269297,0.0,0.0
2020-10-16 00:00:00+03:00,4.720532647128542,4.924615835820907,4.631800494831311,4.764898300170898,30194865,0.0,0.0
2020-10-19 00:00:00+03:00,4.622927144858331,5.057712792898787,4.392224245248619,4.534195423126221,41472237,0.0,0.0
2020-10-20 00:00:00+03:00,4.543068176569653,4.560814520106792,4.3744777014137295,4.4277167320251465,12877402,0.0,0.0
2020-10-21 00:00:00+03:00,4.4365899582204475,4.472082644037716,4.276872872042739,4.3212385177612305,15735596,0.0,0.0
2020-10-22 00:00:00+03:00,4.330111900768642,4.4454633412278595,4.259126529134106,4.3212385177612305,10626668,0.0,0.0
2020-10-23 00:00:00+03:00,4.330112336217356,4.401097714990389,4.134902121485282,4.232507228851318,8242855,0.0,0.0
2020-10-26 00:00:00+03:00,4.17039460622683,4.17039460622683,3.7977213859558105,3.7977213859558105,9552108,0.0,0.0
2020-10-27 00:00:00+03:00,3.7711020708084106,4.090536717628993,3.584765228755259,3.992931604385376,13627382,0.0,0.0
2020-10-28 00:00:00+03:00,3.9396924578554295,3.9840581094768472,3.842087347318317,3.8509607315063477,4384683,0.0,0.0
2020-10-30 00:00:00+03:00,3.7888478975513187,3.9929310574098476,3.63800376768551,3.779974937438965,12256996,0.0,0.0
2020-11-02 00:00:00+03:00,3.788848311508868,3.913072728397582,3.7622285820510206,3.8509607315063477,9697270,0.0,0.0
2020-11-03 00:00:00+03:00,3.913071951055525,4.13490143441434,3.8598329258221487,3.921945333480835,14370681,0.0,0.0
2020-11-04 00:00:00+03:00,3.9308189785380585,4.081663121234056,3.9130726336977197,3.9574387073516846,12157172,0.0,0.0
2020-11-05 00:00:00+03:00,3.9929309153361627,4.18814068503032,3.957438229937225,4.072789669036865,14240917,0.0,0.0
2020-11-06 00:00:00+03:00,4.081663234896191,4.161522000454662,4.046170544227148,4.099409580230713,8912223,0.0,0.0
2020-11-09 00:00:00+03:00,4.161521355575454,4.312365479096848,4.117155287561097,4.223633766174316,14736788,0.0,0.0
2020-11-10 00:00:00+03:00,4.170394975887089,4.285746432510642,4.143775669347038,4.1792683601379395,7661698,0.0,0.0
2020-11-11 00:00:00+03:00,4.197014436078366,4.250253468846687,4.161521747566153,4.214760780334473,10671888,0.0,0.0
2020-11-12 00:00:00+03:00,4.250253741719741,4.409970850278794,4.0816632489098374,4.1792683601379395,21302863,0.0,0.0
2020-11-13 00:00:00+03:00,4.197014274751986,4.303492336195784,4.1881408914119005,4.267999649047852,7899243,0.0,0.0
2020-11-16 00:00:00+03:00,4.294619350142558,4.3389849972576435,4.241380319740733,4.259126663208008,7841930,0.0,0.0
2020-11-17 00:00:00+03:00,4.25912617083682,4.267999129991608,4.010676967910442,4.028423309326172,6410527,0.0,0.0
2020-11-18 00:00:00+03:00,4.019551075850155,4.197014522046224,3.9840579635047106,4.152648448944092,9059132,0.0,0.0
2020-11-19 00:00:00+03:00,4.1526485433077305,4.312366071619801,4.046170473170511,4.24138069152832,12340435,0.0,0.0
2020-11-20 00:00:00+03:00,4.241380594150557,4.507575763382037,4.214760865674293,4.392224311828613,18424932,0.0,0.0
2020-11-23 00:00:00+03:00,4.436590671539307,4.605181167830551,4.347858942729772,4.436590671539307,20289860,0.0,0.0
2020-11-24 00:00:00+03:00,4.489829012721008,4.525321698742029,4.321238542568065,4.401097297668457,9218296,0.0,0.0
2020-11-25 00:00:00+03:00,4.463210218552337,4.543068559650174,4.392224415311913,4.409970760345459,11711128,0.0,0.0
2020-11-26 00:00:00+03:00,4.454336643218994,4.498702715450958,4.39222422671549,4.454336643218994,8123552,0.0,0.0
2020-11-27 00:00:00+03:00,4.480955971748476,4.578560644988391,4.418843560781651,4.463209629058838,23732306,0.0,0.0
2020-11-30 00:00:00+03:00,4.3922239962997836,4.525321782907153,4.267999592915799,4.338984966278076,20487099,0.0,0.0
2020-12-01 00:00:00+03:00,4.418843954675912,4.472082987490535,4.347858577589749,4.454336643218994,11474482,0.0,0.0
2020-12-02 00:00:00+03:00,4.525321668912516,4.640673109273568,4.454336297338388,4.551941394805908,20245915,0.0,0.0
2020-12-03 00:00:00+03:00,4.5696881553271345,4.667293261714868,4.489829393454786,4.622927188873291,12616362,0.0,0.0
2020-12-04 00:00:00+03:00,4.631800132473727,5.004473789026854,4.543068410224466,4.782644271850586,54195553,0.0,0.0
2020-12-07 00:00:00+03:00,4.835883341603214,4.951234792948698,4.667293279613634,4.702785968780518,34474008,0.0,0.0
2020-12-08 00:00:00+03:00,4.720532276521658,4.74715158163595,4.516449103851772,4.5430684089660645,11756616,0.0,0.0
2020-12-09 00:00:00+03:00,4.551942143067993,4.596307796041689,4.498703105635803,4.516449451446533,5111923,0.0,0.0
2020-12-10 00:00:00+03:00,4.480956594382351,4.605181010470936,4.445463904071327,4.569688320159912,7331696,0.0,0.0
2020-12-11 00:00:00+03:00,4.5519416044181344,4.640673322971798,4.507575533588198,4.5874342918396,11927247,0.0,0.0
2020-12-14 00:00:00+03:00,4.614053908467374,4.6672933663129,4.543068528814989,4.640673637390137,17982667,0.0,0.0
2020-12-15 00:00:00+03:00,4.667293261714868,4.729405255965603,4.605180844357906,4.622927188873291,11201326,0.0,0.0
2020-12-16 00:00:00+03:00,4.631799726273707,4.66729283516696,4.525321668912516,4.551941394805908,5377480,0.0,0.0
2020-12-17 00:00:00+03:00,4.55194158254916,4.587434269800108,4.489829168306899,4.507575511932373,4098440,0.0,0.0
2020-12-18 00:00:00+03:00,4.498702820316774,4.507575781106264,4.445463786261137,4.47208309173584,3592414,0.0,0.0
2020-12-21 00:00:00+03:00,4.4188436406789675,4.4188436406789675,4.294619239605395,4.401097297668457,6400862,0.0,0.0
2020-12-22 00:00:00+03:00,4.418843560781651,4.50757527422984,4.401097218092014,4.463209629058838,4441499,0.0,0.0
2020-12-23 00:00:00+03:00,4.463210070516962,4.551941792741646,4.445463726072026,4.5430684089660645,5662085,0.0,0.0
2020-12-24 00:00:00+03:00,4.551941854372411,4.569688199057624,4.454336747050627,4.47208309173584,7168823,0.0,0.0
2020-12-25 00:00:00+03:00,4.463209709758338,4.480956052768849,4.365604611647436,4.401097297668457,3917015,0.0,0.0
2020-12-28 00:00:00+03:00,4.409970526146556,4.454336597927407,4.330112189289731,4.365604877471924,4680660,0.0,0.0
2020-12-29 00:00:00+03:00,4.374478304316811,4.374478304316811,4.241380920997509,4.2857465744018555,4411499,0.0,0.0
2020-12-30 00:00:00+03:00,4.267999732940347,4.294619460377642,4.1970143572491825,4.205887317657471,6046850,0.0,0.0
2020-12-31 00:00:00+03:00,4.205887805925264,4.3478589968954555,4.152648767976291,4.2857465744018555,5780319,0.0,0.0
2021-01-04 00:00:00+03:00,4.303492043033979,4.3478581104997,4.267999358303873,4.294619083404541,3774411,0.0,0.0
2021-01-05 00:00:00+03:00,4.276873319230181,4.365605043051091,4.20588751706722,4.312366008758545,11442783,0.0,0.0
2021-01-06 00:00:00+03:00,4.356731994020571,4.472083455408009,4.338985647892216,4.374478340148926,10016628,0.0,0.0
2021-01-07 00:00:00+03:00,4.427717378533989,4.44546414776861,4.374478340148926,4.374478340148926,5121873,0.0,0.0
2021-01-08 00:00:00+03:00,4.401097980015493,4.489829708825027,4.374478249819504,4.436590671539307,10620642,0.0,0.0
2021-01-11 00:00:00+03:00,4.418844135369462,4.587434624396145,4.3744780613233,4.480956554412842,11782911,0.0,0.0
2021-01-12 00:00:00+03:00,4.480955971748476,4.560814302298754,4.392223835194103,4.463209629058838,8765730,0.0,0.0
2021-01-13 00:00:00+03:00,4.507575763382037,4.507575763382037,4.347858661843149,4.392224311828613,3914193,0.0,0.0
2021-01-14 00:00:00+03:00,4.3922243486442465,4.42771703817261,4.2946196639943635,4.312366008758545,4018279,0.0,0.0
2021-01-15 00:00:00+03:00,4.2591272669805,4.321239266367837,4.214761190469891,4.2857465744018555,3122469,0.0,0.0
2021-01-18 00:00:00+03:00,4.294619214951374,4.356731203578499,4.197014117400791,4.3212385177612305,5536234,0.0,0.0
2021-01-19 00:00:00+03:00,4.3744775464871335,4.401097272403179,4.294619214951374,4.3212385177612305,5775132,0.0,0.0
2021-01-20 00:00:00+03:00,4.32123825430441,4.3833506622508605,4.294618953117475,4.356730937957764,3968743,0.0,0.0
2021-01-21 00:00:00+03:00,4.356731659115883,4.383351387815273,4.2946196639943635,4.312366008758545,4149192,0.0,0.0
2021-01-22 00:00:00+03:00,4.31236571953587,4.330112063109836,4.205887234985867,4.267999649047852,4538879,0.0,0.0
2021-01-25 00:00:00+03:00,4.294619214951374,4.356731203578499,4.267999489035328,4.3212385177612305,5794791,0.0,0.0
2021-01-26 00:00:00+03:00,4.356731149814827,4.50757527422984,4.294619161954187,4.463209629058838,17526632,0.0,0.0
2021-01-27 00:00:00+03:00,4.54306827529672,4.676166066270762,4.179268013326391,4.205887317657471,17557332,0.0,0.0
2021-01-28 00:00:00+03:00,4.161521921356694,4.4898295153583305,4.010677777327229,4.480956554412842,10861032,0.0,0.0
2021-01-29 00:00:00+03:00,4.374477982632421,4.8891228245064395,4.338985293276452,4.711658954620361,49286313,0.0,0.0
2021-02-01 00:00:00+03:00,4.835883263796409,5.18193761226503,4.835883263796409,4.933488368988037,41197932,0.0,0.0
2021-02-02 00:00:00+03:00,4.977854265656269,5.075458944297967,4.729405031145112,4.7471513748168945,22168147,0.0,0.0
2021-02-03 00:00:00+03:00,4.77377121310958,5.217430238347878,4.756024869024296,5.004473686218262,50114216,0.0,0.0
2021-02-04 00:00:00+03:00,4.977854502669797,4.986727463375058,4.835883323429575,4.8625030517578125,15326869,0.0,0.0
2021-02-05 00:00:00+03:00,4.880248972570473,4.968980687450516,4.79151725769043,4.79151725769043,13751337,0.0,0.0
2021-02-08 00:00:00+03:00,4.827010200862837,5.04883971143683,4.649546338539914,4.915741920471191,22037297,0.0,0.0
2021-02-09 00:00:00+03:00,4.933488575937063,5.102079065392342,4.880249540810066,4.9689812660217285,15756214,0.0,0.0
2021-02-10 00:00:00+03:00,5.013346975565991,5.306161859021523,4.977854288062666,5.2263031005859375,35350381,0.0,0.0
2021-02-11 00:00:00+03:00,5.190810973741999,5.527991964548702,5.12869897545557,5.483625888824463,29294207,0.0,0.0
2021-02-12 00:00:00+03:00,5.457005872475225,5.661089032685069,5.288415398988293,5.4392595291137695,20814401,0.0,0.0
2021-02-15 00:00:00+03:00,5.483625095742282,5.65221556676284,5.350527734031594,5.430386066436768,19067139,0.0,0.0
2021-02-16 00:00:00+03:00,5.45700639855323,5.501372049680802,5.181937838379814,5.288415908813477,10221383,0.0,0.0
2021-02-17 00:00:00+03:00,5.315034441666601,5.359400509446281,5.057712263999286,5.08433198928833,9009618,0.0,0.0
2021-02-18 00:00:00+03:00,5.093205238891265,5.306161784006794,5.093205238891265,5.128698348999023,10058776,0.0,0.0
2021-02-19 00:00:00+03:00,5.119825215086563,5.1375715594517795,4.986727420794327,5.013347148895264,6744255,0.0,0.0
2021-02-22 00:00:00+03:00,5.01334770830448,5.022220669924057,4.8713765144348145,4.8713765144348145,5936038,0.0,0.0
2021-02-23 00:00:00+03:00,4.880248972570473,5.190810186203719,4.693912159769287,4.79151725769043,25885890,0.0,0.0
2021-02-24 00:00:00+03:00,4.702786120379374,4.8447568816234705,4.5253222457180104,4.569688320159912,7922500,0.0,0.0
2021-02-25 00:00:00+03:00,4.676165987927476,4.69391233155295,4.454336481055952,4.507575511932373,9974412,0.0,0.0
2021-02-26 00:00:00+03:00,4.303492564123229,4.472083048558131,4.285746219609357,4.3833513259887695,5229457,0.0,0.0
2021-03-01 00:00:00+03:00,4.46320975446892,4.649546146392822,4.45433637132168,4.649546146392822,4211078,0.0,0.0
2021-03-02 00:00:00+03:00,4.649546309107444,4.738278451260321,4.560814590060777,4.596307277679443,5842866,0.0,0.0
2021-03-03 00:00:00+03:00,4.631799726273707,4.676165795060632,4.516448709018845,4.551941394805908,4474149,0.0,0.0
2021-03-04 00:00:00+03:00,4.534195238923687,4.578560886434268,4.454336481055952,4.507575511932373,3370627,0.0,0.0
2021-03-05 00:00:00+03:00,4.498702801678582,4.649546519324824,4.498702801678582,4.631800174713135,8565762,0.0,0.0
2021-03-08 00:00:00+03:00,4.693912584935682,4.773771347114283,4.640673551185357,4.702785968780518,8356497,0.0,0.0
2021-03-09 00:00:00+03:00,4.7382785972981605,4.791517630367033,4.622927147429157,4.773771286010742,7314409,0.0,0.0
2021-03-10 00:00:00+03:00,4.7737713111787725,4.880249377877887,4.729405238501029,4.782644271850586,7004652,0.0,0.0
2021-03-11 00:00:00+03:00,4.800390741608003,4.827010470530765,4.640673637390137,4.640673637390137,3874806,0.0,0.0
2021-03-12 00:00:00+03:00,4.5963072521418615,4.676166010393263,4.578560908431129,4.5874342918396,2877947,0.0,0.0
2021-03-15 00:00:00+03:00,4.605180740356445,4.702785844539906,4.569688052127226,4.605180740356445,2954906,0.0,0.0
2021-03-16 00:00:00+03:00,4.631800407898713,4.844756977066399,4.631800407898713,4.827010631561279,9704630,0.0,0.0
2021-03-17 00:00:00+03:00,4.835883323057916,4.862503051384108,4.614053805062484,4.622927188873291,6194153,0.0,0.0
2021-03-18 00:00:00+03:00,4.631800024670091,4.693912440352041,4.5075756164124074,4.525321960449219,3060680,0.0,0.0
2021-03-19 00:00:00+03:00,4.543068559650174,4.543068559650174,4.3212390351777294,4.409970760345459,4150576,0.0,0.0
2021-03-22 00:00:00+03:00,4.081662982882825,4.23250712046584,3.975184917449951,3.975184917449951,2294005,0.0,0.0
2021-03-23 00:00:00+03:00,3.842087340249802,4.0018048704905524,3.5847651227577537,3.8953263759613037,5174002,0.0,0.0
2021-03-24 00:00:00+03:00,3.9130721616354607,4.117155314232445,3.9130721616354607,4.072789669036865,6405489,0.0,0.0
2021-03-25 00:00:00+03:00,4.108283213424333,4.197014945474327,4.028424443026201,4.055044174194336,7066992,0.0,0.0
2021-03-26 00:00:00+03:00,4.126029055032967,4.134902015599262,3.895326156822185,3.975184917449951,5133886,0.0,0.0
2021-03-29 00:00:00+03:00,3.966311484191742,4.028423899804184,3.9219458357024686,3.930818796157837,3634711,0.0,0.0
2021-03-30 00:00:00+03:00,3.9308183997704518,4.063916178029,3.9308183997704518,3.9840574264526367,4911917,0.0,0.0
2021-03-31 00:00:00+03:00,3.9929310503143745,4.019550776816531,3.9130722939141034,3.9396920204162598,3636661,0.0,0.0
2021-04-01 00:00:00+03:00,3.9485645614023084,4.081662333573362,3.9485645614023084,4.028423309326172,6004685,0.0,0.0
