date,open,high,low,close,volume,dividends,stock_splits
2023-08-17 00:00:00+03:00,6.184999942779541,6.184999942779541,6.184999942779541,6.184999942779541,376184,0.0,0.0
2023-08-18 00:00:00+03:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,722792,0.0,0.0
2023-08-21 00:00:00+03:00,7.480000019073486,7.480000019073486,7.480000019073486,7.480000019073486,1018032,0.0,0.0
2023-08-22 00:00:00+03:00,8.225000381469727,8.225000381469727,8.225000381469727,8.225000381469727,1432344,0.0,0.0
2023-08-23 00:00:00+03:00,9.045000076293945,9.045000076293945,9.045000076293945,9.045000076293945,1627292,0.0,0.0
2023-08-24 00:00:00+03:00,9.944999694824219,9.944999694824219,9.944999694824219,9.944999694824219,2588764,0.0,0.0
2023-08-25 00:00:00+03:00,10.9350004196167,10.9350004196167,10.9350004196167,10.9350004196167,85465380,0.0,0.0
2023-08-28 00:00:00+03:00,12.024999618530273,12.024999618530273,12.024999618530273,12.024999618530273,9378936,0.0,0.0
2023-08-29 00:00:00+03:00,13.225000381469727,13.225000381469727,13.225000381469727,13.225000381469727,4676960,0.0,0.0
2023-08-31 00:00:00+03:00,14.537500381469727,14.537500381469727,14.537500381469727,14.537500381469727,5226284,0.0,0.0
2023-09-01 00:00:00+03:00,15.987500190734863,15.987500190734863,15.987500190734863,15.987500190734863,12951740,0.0,0.0
2023-09-04 00:00:00+03:00,17.575000762939453,17.575000762939453,17.575000762939453,17.575000762939453,5514112,0.0,0.0
2023-09-05 00:00:00+03:00,19.325000762939453,19.325000762939453,19.325000762939453,19.325000762939453,8384056,0.0,0.0
2023-09-06 00:00:00+03:00,21.25,21.25,20.1875,21.25,106166492,0.0,0.0
2023-09-07 00:00:00+03:00,20.25,20.25,19.125,19.125,22289780,0.0,0.0
2023-09-08 00:00:00+03:00,17.212499618530273,20.875,17.212499618530273,20.162500381469727,81908036,0.0,0.0
2023-09-11 00:00:00+03:00,18.149999618530273,18.799999237060547,18.149999618530273,18.149999618530273,29588940,0.0,0.0
2023-09-12 00:00:00+03:00,16.337499618530273,17.5,16.337499618530273,16.337499618530273,34311700,0.0,0.0
2023-09-13 00:00:00+03:00,15.625,16.075000762939453,14.712499618530273,14.712499618530273,42094788,0.0,0.0
2023-09-14 00:00:00+03:00,14.0,14.087499618530273,13.25,13.25,16661444,0.0,0.0
