date,symbol_col,score_1d,actual_1d,score_3d,actual_3d,score_5d,actual_5d
2026-05-13,AKYHO.IS,0.5034915,0.003676467043409,0.48365888,-0.0257352693038621,0.51194334,-0.0845588296522935
2026-05-13,BURVA.IS,0.4983484,-0.0163934426229508,0.48086762,-0.1229508196721311,0.49559176,-0.2131147540983606
2026-05-13,ARSAN.IS,0.48952237,0.0026881694586955,0.4673353,-0.0430107754301452,0.49075666,-0.1236559232820291
2026-05-13,BEYAZ.IS,0.5009517,0.0068680923704287,0.48323077,-0.0343406583509674,0.5064874,-0.1002747250048092
2026-05-13,BRSAN.IS,0.5034915,0.0288739172281038,0.4877634,-0.0134744947064484,0.5006963,-0.1568816169393647
2026-05-13,ALBRK.IS,0.49317694,0.0234466372246264,0.4823742,-0.0339976519263047,0.50770366,-0.097303628333989
2026-05-13,ADGYO.IS,0.4983484,-0.0033783912223301,0.46970087,-0.0270270653411883,0.5064236,-0.1013513500451868
2026-05-13,AGYO.IS,0.50420225,0.0103093178800075,0.48819697,-0.0329896599089172,0.501359,-0.1134020050953737
2026-05-13,ARASE.IS,0.49789703,0.0171171554879683,0.48235518,0.0,0.50232923,-0.0396396033479969
2026-05-13,AKFGY.IS,0.49742246,0.0101351253389008,0.47336227,-0.0405405819024191,0.5052839,-0.1081080841617573
2026-05-13,ATATP.IS,0.49412528,0.0,0.4635334,0.1117678298450222,0.47948608,-0.0220312007212262
2026-05-13,AGHOL.IS,0.5076307,-0.0005434907113672,0.4765981,-0.0749999559443921,0.49538073,-0.1244564704160373
2026-05-13,ALKA.IS,0.50452524,-0.0478547796355279,0.4808538,-0.0965346606717376,0.51310956,-0.1963696482602014
2026-05-13,BSOKE.IS,0.5034915,0.0181318631798099,0.4823532,0.0423076108866422,0.498645,-0.0664835681922171
2026-05-13,AYEN.IS,0.5034915,0.0123966397787564,0.48005825,-0.0123967523731233,0.50119126,-0.0761511732501906
2026-05-13,AEFES.IS,0.49738887,-0.01352660272104,0.48054743,-0.0589372548665492,0.49568373,-0.1024154957051487
2026-05-13,AKSA.IS,0.4941399,0.0036463045468877,0.48193836,-0.0319052299863364,0.50544417,-0.070191471196037
2026-05-13,ANGEN.IS,0.48759097,-0.0418668270043918,0.4524133,-0.1523678352679111,0.48359948,-0.2676732807287356
2026-05-13,BUCIM.IS,0.5034915,0.0162074397724536,0.48278344,-0.0210697103457742,0.50770366,-0.0583468604640019
2026-05-13,AVOD.IS,0.4941399,0.0042918415410722,0.47405517,0.0493562288851179,0.49893463,-0.0836909612136959
2026-05-13,AKGRT.IS,0.5034915,0.0054869632458625,0.48278344,-0.0205761448768654,0.50770366,-0.0466392529995935
2026-05-13,BIOEN.IS,0.48507494,-0.0040547352033533,0.4826433,-0.0952863256150643,0.49992794,-0.2093258619659591
2026-05-13,BIMAS.IS,0.50710434,0.018450212905648,0.47658312,-0.0344403420828719,0.4967478,-0.07380070069258
2026-05-13,AKSUE.IS,0.50628334,-0.0047493482303127,0.47639668,-0.0358839196727452,0.49810708,-0.129287634000043
2026-05-13,BOBET.IS,0.5034915,-0.0010299274581131,0.4833989,-0.0242018890842253,0.5064236,-0.0664265042701209
2026-05-13,BVSAN.IS,0.4960574,0.0994953378182659,0.46108988,-0.0663301885412102,0.4876557,-0.1564527572148385
2026-05-13,BMSTL.IS,0.50142545,0.0305149584147079,0.49214756,-0.000635766697873,0.5161756,-0.0146217610116703
2026-05-13,AKENR.IS,0.49285385,0.0382671276803927,0.46081227,-0.0909747432619297,0.48851877,-0.2028881113516988
2026-05-13,BASCM.IS,0.5011615,-0.003610121975286,0.47729635,-0.0180505410190805,0.50701475,-0.0180505410190805
2026-05-13,ANHYT.IS,0.5009517,0.0,0.47747236,-0.0574506412766264,0.5064236,-0.1023339440729775
2026-05-13,ASUZU.IS,0.5009517,0.0093823656240841,0.4820842,-0.0484754065963184,0.5046916,-0.0946051472225574
2026-05-13,BERA.IS,0.49742246,0.0166271190088129,0.4820842,-0.0243467840675228,0.5072338,-0.0843230441465126
2026-05-13,BAYRK.IS,0.49317694,0.012371122465844,0.4823742,0.0371134657144736,0.50770366,0.0515463927661541
2026-05-13,ACSEL.IS,0.49152797,-0.0012698218936011,0.46598703,0.0044444250682043,0.48095912,-0.0463492257254464
2026-05-13,ATSYH.IS,0.4980382,0.0389610389610388,0.47977197,0.0370129671963779,0.49576008,-0.1188311886477779
2026-05-13,AVHOL.IS,0.5034915,0.0095668993388624,0.4824357,0.0065457782865747,0.50416255,-0.0785499156771377
2026-05-13,AYGAZ.IS,0.5009517,-0.0192307692307692,0.49113762,-0.0576923076923077,0.5046916,-0.0923076811290922
2026-05-13,BURCE.IS,0.5034915,0.0338164251207728,0.488019,-0.0009661688320878,0.49834174,-0.08405794152891
2026-05-13,AHGAZ.IS,0.5047695,-0.0019255284414696,0.48089826,-0.0301668979031041,0.49938762,-0.0340179547860433
2026-05-13,BTCIM.IS,0.49742246,0.0227642055796148,0.48254174,-0.0032520293685164,0.5075383,-0.1024390414100113
2026-05-13,BRLSM.IS,0.50717276,0.1000000108372076,0.4771006,0.3295454040539178,0.49185652,0.0772726519048723
2026-05-13,AKSEN.IS,0.5034915,-0.0258519034981088,0.48125085,-0.0616921280156841,0.498645,-0.1363102077804225
2026-05-13,BARMA.IS,0.49750167,0.024305582690387,0.4737281,0.0625000413921157,0.51535296,-0.0329860722485136
2026-05-13,ADEL.IS,0.4829449,0.0011191130092804,0.464869,-0.0548405933721826,0.48196405,-0.1119194661302609
2026-05-13,A1CAP.IS,0.49011037,-0.0026109428693462,0.48994267,-0.0687554375622191,0.5152097,-0.1801566349920628
2026-05-13,BRKVY.IS,0.4983484,0.0071065680024589,0.48304838,-0.0197969233324081,0.49834174,-0.1065989847715735
2026-05-13,ARDYZ.IS,0.5034915,0.0876712189417452,0.48813704,0.0593607305936072,0.49559176,-0.0420091184851241
2026-05-13,AKMGY.IS,0.4958443,-0.0077220017218714,0.47811875,-0.0374517143281343,0.49009335,-0.0428571872581532
2026-05-13,ARZUM.IS,0.4899022,0.0,0.48046398,-0.0350194227654124,0.50340974,-0.1556419717272665
2026-05-13,ALCTL.IS,0.49934182,-0.0059259485315393,0.4864051,-0.0518518518518518,0.50074625,-0.0962962962962963
2026-05-13,ALFAS.IS,0.49270308,0.0709491244483684,0.47103077,-0.0841803082626413,0.48760384,-0.0903164479646781
2026-05-13,ATAKP.IS,0.4926414,0.0242844268219248,0.4726957,-0.0008673918805097,0.48962182,-0.1110147714552701
2026-05-13,BLCYT.IS,0.5030402,0.0355707929448891,0.4803751,0.0441767323168103,0.49568826,0.0040160466780618
2026-05-13,BNTAS.IS,0.5034915,0.0686567240660005,0.4829628,0.0462687206629488,0.50770366,-0.0462686494932217
2026-05-13,ALGYO.IS,0.48901182,0.0528455095444317,0.48002958,0.1124661125793129,0.5000049,-0.0975610102796527
2026-05-13,BRISA.IS,0.4951037,0.0288769727084727,0.47730696,-0.0256684655174214,0.49568826,-0.0673797117835059
2026-05-13,BALAT.IS,0.49305326,0.0208193836842649,0.47376147,0.0174614251853035,0.5153883,-0.1054398763720357
2026-05-13,BFREN.IS,0.4942096,0.0068965517241379,0.4742291,0.0172413793103447,0.4977104,-0.1068965517241379
2026-05-13,ATAGY.IS,0.4983484,0.0226209023990933,0.46823424,-0.0054601947340514,0.50609463,-0.052262097678867
2026-05-13,AKSGY.IS,0.50142545,0.0075107994410565,0.48792583,-0.0075106971154832,0.50770366,-0.047210256951795
2026-05-13,AKFYE.IS,0.5034915,0.0160067848264067,0.4822073,-0.0488626730663812,0.4993984,-0.1575400087268833
2026-05-13,AKBNK.IS,0.4941399,0.0111809278580266,0.47997236,-0.0202656116812156,0.49869084,-0.1306778740743694
2026-05-13,BRMEN.IS,0.4951037,0.0240000043596539,0.47453457,0.1348571777343747,0.49505424,0.1474285670689175
2026-05-13,BASGZ.IS,0.50420225,0.008982057026533,0.4901657,-0.0247504005428459,0.5155034,-0.0750498723844957
2026-05-13,BIGCH.IS,0.4899022,-0.0199999809265136,0.47975877,-0.0557142666407993,0.5024118,-0.1028571128845214
2026-05-13,AFYON.IS,0.5034915,0.0090157687284682,0.4823742,-0.029301302105743,0.50770366,-0.0818933221806225
2026-05-13,ALCAR.IS,0.4942096,0.009090909090909,0.4742291,-0.0435064935064934,0.503464,-0.0909090909090909
2026-05-13,ALARK.IS,0.4977225,-0.0278884761872846,0.48895794,-0.0751992324403674,0.50416255,-0.0966135899423911
2026-05-13,ARCLK.IS,0.50628334,-0.011463871554368,0.4835546,-0.0537918729456897,0.5030147,-0.1005291126321309
2026-05-13,ASELS.IS,0.49317694,0.0066626287098727,0.4913069,-0.0260448213204118,0.50452596,-0.0847970926711084
2026-05-13,ARENA.IS,0.50188214,0.0735375843297767,0.47759128,-0.0752089317041707,0.49938804,-0.2200557434568381
2026-05-13,AYES.IS,0.49544173,-0.0006662323134165,0.4769112,-0.0006662323134165,0.51495355,-0.0006662323134165
2026-05-13,AVGYO.IS,0.5009517,0.0578447307868819,0.48005825,-0.003169569113768,0.5003793,-0.1030111095502018
2026-05-13,BMSCH.IS,0.5034915,-0.0091299714625009,0.4826433,-0.0375940242421746,0.5021708,-0.1310419132160508
2026-05-13,BAKAB.IS,0.48986268,0.0332622069901844,0.4700818,-0.0230277568425825,0.49052325,-0.032835839348056
2026-05-13,CANTE.IS,0.4941399,0.0,0.4826433,-0.0872092870134095,0.50166225,-0.1569767304856821
2026-05-13,BIZIM.IS,0.5009517,-0.0013432140565826,0.47247308,-0.0523841953432386,0.50007606,-0.1269308461883482
2026-05-13,AYDEM.IS,0.49863058,0.0328113750234329,0.4858603,-0.0566741415010905,0.5207321,-0.1014168286466984
2026-05-13,ANSGR.IS,0.5034915,0.0177631882336664,0.48323178,-0.0328947372548797,0.50119126,-0.1171052470596872
2026-05-13,BAGFS.IS,0.5034915,0.0084489675453747,0.47194558,-0.0645745150591911,0.5064236,-0.1605310740134161
2026-05-13,BRKO.IS,0.5009517,0.0307564333975007,0.48043048,-0.0024937434444798,0.51716167,-0.1579384589114207
2026-05-13,AGESA.IS,0.49464744,-0.0016393192478868,0.46855813,-0.0299180452940893,0.50400215,-0.0647541108678598
2026-05-13,AZTEK.IS,0.4930129,0.0126849772806754,0.47595564,0.0,0.4992379,-0.0866807284902337
2026-05-13,BRYAT.IS,0.49790996,0.0074367873078828,0.4821104,-0.0114030738720872,0.5047506,-0.0733763014377788
2026-05-14,BRKO.IS,0.49559653,0.0233870944172982,0.4813307,-0.0927419075732662,0.5193315,-0.1209677456568978
2026-05-14,BURCE.IS,0.5002636,0.002803766838858,0.49274,-0.0588785331939983,0.5165578,-0.0882243218823012
2026-05-14,BIZIM.IS,0.49380264,-0.0322797273658674,0.45769638,-0.0746469176341565,0.5055053,-0.0988567772926743
2026-05-14,ALBRK.IS,0.4899587,-0.0378006805280449,0.47791216,-0.0652920646864323,0.51664203,-0.0893470531352836
2026-05-14,ASUZU.IS,0.49637532,-0.0232378581530743,0.4810067,-0.0549961717106555,0.51365554,-0.0611929417643793
2026-05-14,BIOEN.IS,0.5002636,-0.0330788616360743,0.48473346,-0.1216284700277873,0.5168574,-0.145038190167807
2026-05-14,ATLAS.IS,0.49493015,-0.0306470425543315,0.47945023,-0.0510784042572192,0.51203597,-0.0987514552733803
2026-05-14,ATEKS.IS,0.4965502,0.0032502211532439,0.46596062,-0.0249187754681661,0.50334,-0.0249187754681661
2026-05-14,ALCAR.IS,0.49375826,-0.0148005148005148,0.4830131,-0.0662805662805663,0.51297045,-0.0688545688545688
2026-05-14,ATAKP.IS,0.4933462,-0.0093141177410912,0.4638396,-0.0364097746106734,0.49415553,-0.0770533580258638
2026-05-14,ATATP.IS,0.50238734,0.0107469352127187,0.46491927,0.041912915610824,0.49498567,0.0687801713183842
2026-05-14,BTCIM.IS,0.49419656,-0.0238473920949343,0.47365052,-0.0254371778032529,0.5189028,-0.0349761194794727
2026-05-14,BOSSA.IS,0.50336415,-0.0210210014554272,0.48019242,-0.0465465390213182,0.51664203,-0.0660660761713727
2026-05-14,AGYO.IS,0.4996263,-0.0306122637649017,0.47961882,-0.0265306350838284,0.51034296,-0.1020408143405366
2026-05-14,AKSEN.IS,0.49782348,-0.0108564717649366,0.49257854,-0.0349819236731089,0.5076387,-0.0627262301800252
2026-05-14,ATAGY.IS,0.4937749,0.0,0.4675888,-0.0434782387300752,0.5174435,-0.0640731671175706
2026-05-14,BYDNR.IS,0.49419022,0.0233577356401704,0.47794902,-0.0608272528665455,0.50792706,-0.0705595576361793
2026-05-14,ADESE.IS,0.48861706,-0.0357142515024362,0.48339707,-0.0892857351929556,0.528502,-0.1071428609441738
2026-05-14,AKENR.IS,0.48939276,-0.0521557714903508,0.46324736,-0.1689847208509746,0.4966641,-0.1856745518112085
2026-05-14,BRYAT.IS,0.49231496,-0.0093503937007873,0.48072147,-0.0403543307086614,0.51297045,-0.0452755905511811
2026-05-14,AKSA.IS,0.48861706,0.0054495426607705,0.4793511,-0.0009082859831013,0.51664203,-0.0408719164314529
2026-05-14,ASGYO.IS,0.49631244,-0.0172697401958985,0.47787023,-0.0460525882376191,0.51115066,-0.0460525882376191
2026-05-14,ASTOR.IS,0.4923561,-0.0388059701492536,0.4861536,0.0276119402985075,0.5118023,0.0298507462686568
2026-05-14,ASELS.IS,0.48861706,-0.0012033694344163,0.4922192,-0.0529482551143201,0.51349115,-0.01323706377858
2026-05-14,BLCYT.IS,0.49846363,0.0005540293243506,0.479507,0.015512504070948,0.5043829,-0.0360110607204725
2026-05-14,AKCNS.IS,0.49493015,-0.0154241704217248,0.4869944,-0.0375321770314397,0.5185477,0.0997428843482677
2026-05-14,AGHOL.IS,0.5028689,-0.0282761591992083,0.46749285,-0.0674279397647045,0.5038618,-0.071778126081246
2026-05-14,ALARK.IS,0.49891508,-0.0061475254457118,0.48247734,-0.0220287045029921,0.51365554,-0.0133196254373711
2026-05-14,BOBET.IS,0.49891508,-0.0206185795050706,0.4843034,-0.0257732243813385,0.5161766,-0.038144291648313
2026-05-14,AYCES.IS,0.49320203,-0.0418032786885246,0.4655316,-0.1073770491803278,0.5076027,-0.1442622950819672
2026-05-14,AVHOL.IS,0.49637532,0.0049875503877769,0.4774979,-0.0204488709732345,0.5153737,-0.0379051546360368
2026-05-14,BIENY.IS,0.49631244,-0.0142737261521362,0.4753086,-0.0335851909030199,0.50936747,-0.0436607481739258
2026-05-14,AKSUE.IS,0.49891508,-0.0031814088732365,0.47776467,-0.0296925426918414,0.50936747,-0.0853658832581316
2026-05-14,ARDYZ.IS,0.49891508,-0.043660764188608,0.48640874,-0.0293870700658364,0.50598466,-0.0319059233505277
2026-05-14,ALGYO.IS,0.5034697,0.0489060023856586,0.47654253,-0.04761903300738,0.5152189,-0.1171170977665303
2026-05-14,ADEL.IS,0.48880136,-0.0357741426206394,0.48642793,-0.0620457652807523,0.5106583,-0.0737842224627465
2026-05-14,BERA.IS,0.48718008,-0.0216121974939088,0.48098463,-0.0554906960496383,0.5174435,-0.0286215919653388
2026-05-14,AYDEM.IS,0.5002636,-0.0425992878222059,0.48676777,-0.0938628270706884,0.5286618,-0.1111913299232419
2026-05-14,ALKA.IS,0.49986064,-0.0415944145427235,0.46878073,-0.0623917044548406,0.5240257,-0.1247833262689259
2026-05-14,ARSAN.IS,0.4891758,-0.0321716148429052,0.47443825,-0.0643431657666205,0.50699955,-0.0911527915363833
2026-05-14,ACSEL.IS,0.5013414,-0.0851875962829086,0.4683377,-0.0464081558177454,0.50814676,0.0292434250189619
2026-05-14,BRLSM.IS,0.5042252,0.0991735545332239,0.45362264,0.087809855474997,0.49772745,-0.0201446944577337
2026-05-14,AKBNK.IS,0.48849082,-0.029025549667043,0.47466618,-0.0449205261719873,0.50693655,-0.1209398781553505
2026-05-14,BVSAN.IS,0.49684733,-0.0996721111360143,0.4612391,-0.1809835965516137,0.49613053,-0.191475389824539
2026-05-14,BUCIM.IS,0.49782348,-0.0111643017343411,0.48019242,-0.0398724084147537,0.51664203,-0.0542264997802518
2026-05-14,ALCTL.IS,0.49916956,-0.0238449852534374,0.4753086,-0.0439641880078423,0.5043829,-0.0655737378724176
2026-05-14,AYEN.IS,0.49891508,-0.0262390009096329,0.48325622,0.0134110523237456,0.5076387,-0.0408162607090955
2026-05-14,AVGYO.IS,0.50072026,-0.0464420091024104,0.47054225,-0.091385785181116,0.51064473,-0.1250936350992145
2026-05-14,BRMEN.IS,0.49053746,0.0267856886268271,0.47542417,0.1808035578863811,0.5040518,0.1774553734172439
2026-05-14,BRKSN.IS,0.49528447,0.0125285012240916,0.48327726,-0.0216400290472832,0.5174435,-0.0341686397020684
2026-05-14,BARMA.IS,0.5002636,0.0237288394216763,0.47281927,-0.0059321775274762,0.5286618,0.0220338853739074
2026-05-14,BEYAZ.IS,0.49807793,-0.0061391646333323,0.484135,-0.0381991454141275,0.5165578,-0.0709413351076272
2026-05-14,BAGFS.IS,0.49891508,-0.0412925592168432,0.4787172,-0.1065229728798067,0.50698847,-0.1466187306896634
2026-05-14,ARENA.IS,0.48979503,-0.066943481312042,0.4712253,-0.1930461950523754,0.50860953,-0.2682926805126778
2026-05-14,BFREN.IS,0.49375826,-0.0006849733117508,0.47511807,-0.0260274181627246,0.5124363,-0.0541095472361943
2026-05-14,AVOD.IS,0.48535666,-0.0491453050234694,0.48354673,-0.0170940014188962,0.51115066,-0.0555555046114129
2026-05-14,ALKIM.IS,0.4985122,-0.0053763644848821,0.4723991,-0.0080644954545113,0.5050384,-0.0639785220242875
2026-05-14,BALAT.IS,0.4951049,-0.0006579348915501,0.47838128,-0.0269737243652343,0.52584314,-0.0394736842105263
2026-05-14,AGESA.IS,0.49233156,-0.024630541254791,0.4823633,-0.0311987106448841,0.51365554,-0.0353038008540159
2026-05-14,BMSCH.IS,0.49891508,-0.0243902842455904,0.48325622,-0.0655827068718511,0.51017594,-0.0861788664953189
2026-05-14,CANTE.IS,0.4928506,-0.0406977042370446,0.48327726,-0.0872092870134095,0.5214461,-0.1104651477093172
2026-05-14,BRSAN.IS,0.4974689,-0.029934518241347,0.47771814,-0.0898035547240411,0.50491583,-0.1248830682881197
2026-05-14,AKGRT.IS,0.4974689,-0.0109140415468935,0.48019242,-0.0327421246406807,0.51664203,-0.0218280830937871
2026-05-14,ANGEN.IS,0.47887176,-0.0795128691722112,0.4552069,-0.1583094578873887,0.49258643,-0.2127507348791556
2026-05-14,AVTUR.IS,0.49637532,-0.0111111420946814,0.47808194,-0.0116959507881755,0.51756495,-0.0578947221656772
2026-05-14,AEFES.IS,0.4895767,-0.0416258755285957,0.48063886,-0.0328109732512569,0.50936747,-0.0558275898819358
2026-05-14,ALFAS.IS,0.49459627,-0.0948970345901866,0.46560946,-0.0752013798207766,0.49512047,-0.0984780689394021
2026-05-14,AKSGY.IS,0.4965728,-0.019169360872684,0.46522176,-0.0149095141857271,0.5240257,-0.0223642204972128
2026-05-14,CASA.IS,0.49231496,0.0290570352473018,0.48205104,0.0093202426749858,0.5142429,-0.0021929490672648
2026-05-14,AKFYE.IS,0.49891508,-0.0157546042658973,0.48063886,-0.0796019904431715,0.50936747,-0.1044776272836881
2026-05-14,ADGYO.IS,0.49233156,-0.0110169750148968,0.477316,-0.0169491525423728,0.51365554,-0.0237288394216764
2026-05-14,ANSGR.IS,0.5020993,0.0019392199388081,0.46722373,-0.0723981813979756,0.5090392,-0.0879121258485128
2026-05-14,AKYHO.IS,0.49891508,-0.0146520005763965,0.48436072,-0.047619089206101,0.5214461,-0.0146520005763965
2026-05-14,A1CAP.IS,0.49281704,-0.0314135825025228,0.48484513,-0.0924956733061318,0.52710813,-0.1221640151719097
2026-05-14,BAKAB.IS,0.4917423,-0.0363185793393284,0.4681825,0.0400330680573177,0.50710905,-0.0503507774000515
2026-05-14,AKMGY.IS,0.4951049,-0.0145914433216099,0.47838128,-0.0389104753671395,0.5069269,-0.0252918391065063
2026-05-14,AYES.IS,0.49470246,0.0,0.47330296,0.0166666548883087,0.524745,0.0433333284078381
2026-05-14,BSOKE.IS,0.49891508,0.0356179073370337,0.4845733,0.001079252545816,0.5076387,0.0
2026-05-14,AKFGY.IS,0.48718008,-0.0200668704308255,0.4771728,-0.0535117342208564,0.5218875,-0.0836120398670947
2026-05-14,BRISA.IS,0.49053746,-0.0213097244011997,0.4747431,-0.0571725589862454,0.5043829,-0.0535342417864651
2026-05-14,AFYON.IS,0.4974689,-0.0178704928770541,0.48170748,-0.0506329329652892,0.51664203,-0.0662695698509966
2026-05-14,ANHYT.IS,0.49637532,-0.0089766605592702,0.4783676,-0.0520646586383612,0.51365554,-0.0394973201580859
2026-05-14,BRKVY.IS,0.4937749,0.013104869876519,0.4839524,-0.065524195564153,0.5076387,-0.0816532129365619
2026-05-14,BANVT.IS,0.48915458,-0.0184729070982122,0.47354817,-0.0609605558408749,0.5067061,-0.074507335587951
2026-05-14,AHGAZ.IS,0.5031034,0.0038584865084523,0.4716571,0.0128617239107369,0.5105572,0.0115755208548944
2026-05-14,BNTAS.IS,0.4897493,0.0460893758014993,0.4626514,-0.020949667838958,0.51379013,-0.0698324037228462
2026-05-14,BMSTL.IS,0.50072026,-0.0320790377004094,0.48473346,-0.0302283095050862,0.5168574,-0.0172733062697711
2026-05-14,BASCM.IS,0.49375826,-0.0072464043541727,0.47819126,-0.0217391439556848,0.5159596,0.020289835442117
2026-05-14,ATSYH.IS,0.5001383,-0.0287500381469726,0.470899,-0.0581250190734863,0.5047577,-0.125
2026-05-14,ARCLK.IS,0.49637532,-0.0107047008436776,0.48247734,-0.0392506831915314,0.51312184,-0.0713648537813926
2026-05-14,BURVA.IS,0.49233156,-0.0458333333333332,0.48165733,-0.1324999999999999,0.50458944,-0.1408333333333333
2026-05-14,BIMAS.IS,0.49785608,-0.0211353099981312,0.4787061,-0.0513284935559291,0.51585764,-0.0513284935559291
2026-05-14,ARZUM.IS,0.48427612,-0.027237328817543,0.48463064,-0.0622567515829556,0.5127805,-0.0739298925047597
2026-05-14,BAYRK.IS,0.4917617,0.0468431825297737,0.48327726,0.0346232345370736,0.51664203,0.1425662541458612
2026-05-14,AYGAZ.IS,0.49637532,-0.0009337068160597,0.49072182,-0.0364145658263305,0.51365554,-0.0662931839402427
2026-05-14,ARASE.IS,0.49332422,0.0168290893488631,0.47346306,-0.0088573937330721,0.5046859,-0.0301151799484712
2026-05-14,ANELE.IS,0.48669344,0.0994561255266031,0.48445836,0.2665112965430127,0.520972,0.2533023067329676
2026-05-14,BIGCH.IS,0.4895767,0.0160349350636079,0.4771111,-0.0466472544363406,0.51348937,-0.0801749533571941
2026-05-14,AZTEK.IS,0.48669344,-0.0062629923194374,0.47971755,-0.012526084187343,0.5123372,-0.0563674286172777
2026-05-14,BASGZ.IS,0.49683186,-0.0108802546555114,0.4812135,-0.0334321679305065,0.51312184,-0.0544015871710474
2026-05-15,AKSEN.IS,0.46760675,-0.0262195308034013,0.49497294,-0.1036585365853658,0.4967377,-0.0493902811189976
2026-05-15,ARENA.IS,0.46577382,-0.0767519018854746,0.47728997,-0.2213570435798409,0.5035675,-0.2202446710396365
2026-05-15,BFREN.IS,0.4614729,0.0109664576453021,0.47876066,-0.1124057202368364,0.50463957,-0.0486634074142866
2026-05-15,ATATP.IS,0.4771509,0.0999467731366832,0.47766653,-0.0324296169416993,0.4875766,0.162679375954734
2026-05-15,AKFYE.IS,0.46934533,-0.0488626730663812,0.48716405,-0.1575400087268833,0.4984716,-0.0935130301077474
2026-05-15,AYGAZ.IS,0.46982688,-0.0383177570093458,0.49444348,-0.0736448484046436,0.502785,-0.1087850695458526
2026-05-15,BOBET.IS,0.46760675,-0.0026315305882452,0.4869713,-0.0457895356595341,0.50661033,-0.0157893888531228
2026-05-15,BOSSA.IS,0.46760675,-0.0291411131558714,0.492239,-0.0736196350425872,0.5196465,-0.0352760766482092
2026-05-15,ALKIM.IS,0.46760675,-0.0027026614627322,0.49422374,-0.079459422343486,0.508582,-0.0432432020032728
2026-05-15,AFYON.IS,0.46760675,-0.0204700161242545,0.4869713,-0.0735405113126094,0.5128043,-0.0424563672295514
2026-05-15,BANVT.IS,0.462557,-0.0332496110157356,0.4800679,-0.0740275297666056,0.5038283,-0.0570890288153722
2026-05-15,ANELE.IS,0.4755053,0.0996466862439267,0.4937501,0.0367490950405808,0.51078546,0.2537102042154373
2026-05-15,ARCLK.IS,0.4722726,-0.0324616629809606,0.48774675,-0.0802524923663058,0.5053294,-0.0532010950829618
2026-05-15,AKYHO.IS,0.46760675,-0.0148698739785003,0.48805994,-0.0743494585239425,0.50959694,0.003717468494625
2026-05-15,AEFES.IS,0.4633515,-0.0045988836990985,0.48654768,-0.050587623227199,0.49928346,-0.001532896257776
2026-05-15,AGHOL.IS,0.4722726,-0.0475657717711774,0.48716405,-0.0984890960395353,0.4989802,-0.0537213736282327
2026-05-15,BMSCH.IS,0.4722726,-0.0044444402058919,0.4852271,-0.101111094156901,0.49928346,-0.043333371480306
2026-05-15,CANTE.IS,0.45881763,-0.0484848029466803,0.49395138,-0.121212079614756,0.5203829,-0.0787878770364107
2026-05-15,BASCM.IS,0.4623297,-0.0072992284078559,0.48293704,-0.0072992284078559,0.508909,0.0277372350168889
2026-05-15,AKGRT.IS,0.46760675,-0.0151724322088833,0.48444074,-0.0413793366530845,0.50959694,-0.0068965780323949
2026-05-15,BASGZ.IS,0.47229692,-0.0227999828950342,0.4894721,-0.0732000494742879,0.50224715,-0.0396000579791687
2026-05-15,AGESA.IS,0.46274084,-0.0037879172228695,0.49148783,-0.0395623270783002,0.502785,-0.0239899497500343
2026-05-15,BTCIM.IS,0.46187317,-0.0016286241469254,0.49359584,-0.1009771822542329,0.5199789,0.0097719778638829
