date,pct_above_sma20,pct_above_sma50,pct_above_sma200,pct_rsi_above_50,pct_rsi_below_30,pct_new_20d_high,pct_new_20d_low,pct_box_breakout_up,pct_box_breakout_down,pct_stocks_positive_1d,pct_stocks_positive_3d,pct_stocks_positive_5d,pct_stocks_macd_positive,pct_stocks_volume_expansion,pct_stocks_relative_strength_positive,advancing_declining_ratio,breadth_momentum,breadth_acceleration,breadth_extreme
2020-09-04,0.0,0.0,0.0,0.5576923076923077,0.19230769230769232,0.0,0.0,0.0,0.0,0.532967032967033,0.46703296703296704,0.45604395604395603,0.0,0.0,0.532967032967033,1.4057971014390884,0.0,0.0,1
2020-09-07,0.0,0.0,0.0,0.6318681318681318,0.10989010989010989,0.0,0.0,0.0,0.0,0.8269230769230769,0.7307692307692307,0.7225274725274725,0.0,0.0,0.8269230769230769,5.9019607841980015,0.0,0.0,1
2020-09-08,0.0,0.0,0.0,0.6291208791208791,0.0989010989010989,0.0,0.0,0.0,0.0,0.4340659340659341,0.7362637362637363,0.6730769230769231,0.0,0.0,0.4340659340659341,0.8020304568487207,0.0,0.0,1
2020-09-09,0.0,0.0,0.0,0.6483516483516484,0.09065934065934066,0.0,0.0,0.0,0.0,0.5521978021978022,0.7582417582417582,0.7252747252747253,0.0,0.0,0.5521978021978022,1.4154929577365107,0.0,0.0,1
2020-09-10,0.7939560439560439,0.0,0.0,0.6813186813186813,0.06868131868131869,0.06593406593406594,0.0,0.0,0.0,0.510989010989011,0.6126373626373627,0.7994505494505495,0.0,0.3434065934065934,0.510989010989011,1.1624999999927343,0.0,0.0,1
2020-09-11,0.804945054945055,0.0,0.0,0.6868131868131868,0.057692307692307696,0.07417582417582418,0.0027472527472527475,0.0989010989010989,0.0027472527472527475,0.5274725274725275,0.6593406593406593,0.8021978021978022,0.0,0.29120879120879123,0.5274725274725275,1.2799999999914669,0.0,0.0,1
2020-09-14,0.8489010989010989,0.0,0.0,0.7335164835164835,0.04120879120879121,0.1043956043956044,0.0,0.17032967032967034,0.005494505494505495,0.6923076923076923,0.7005494505494505,0.7307692307692307,0.0,0.2692307692307692,0.6923076923076923,2.571428571402332,0.0,0.0,1
2020-09-15,0.8241758241758241,0.0,0.0,0.7417582417582418,0.04120879120879121,0.12637362637362637,0.005494505494505495,0.18956043956043955,0.005494505494505495,0.5137362637362637,0.6868131868131868,0.760989010989011,0.0,0.35714285714285715,0.5137362637362637,1.1761006289234208,0.0,0.0,1
2020-09-16,0.8131868131868132,0.0,0.0,0.7582417582417582,0.027472527472527472,0.14560439560439561,0.008241758241758242,0.21153846153846154,0.0027472527472527475,0.5412087912087912,0.6840659340659341,0.7005494505494505,0.0,0.3021978021978022,0.5412087912087912,1.2960526315704208,0.0,0.0,1
2020-09-17,0.8379120879120879,0.0,0.0,0.7884615384615384,0.03021978021978022,0.10714285714285714,0.005494505494505495,0.2032967032967033,0.0027472527472527475,0.5604395604395604,0.5934065934065934,0.7554945054945055,0.0,0.33516483516483514,0.5604395604395604,1.4571428571324492,0.0,0.0,1
2020-09-18,0.8269230769230769,0.0,0.0,0.771978021978022,0.024725274725274724,0.08516483516483517,0.0027472527472527475,0.12637362637362637,0.0027472527472527475,0.45604395604395603,0.6016483516483516,0.7005494505494505,0.8543956043956044,0.28846153846153844,0.45604395604395603,0.9431818181764593,0.0,0.0,1
2020-09-21,0.6730769230769231,0.0,0.0,0.6813186813186813,0.04945054945054945,0.10989010989010989,0.005494505494505495,0.13736263736263737,0.0521978021978022,0.2967032967032967,0.38461538461538464,0.47802197802197804,0.8461538461538461,0.24725274725274726,0.2967032967032967,0.43199999999827204,0.0,0.0,1
2020-09-22,0.7197802197802198,0.0,0.0,0.717032967032967,0.04395604395604396,0.11263736263736264,0.0027472527472527475,0.13736263736263737,0.01098901098901099,0.6675824175824175,0.41208791208791207,0.5082417582417582,0.8296703296703297,0.23901098901098902,0.6675824175824175,2.382352941153114,0.0,0.0,1
2020-09-23,0.7472527472527473,0.0,0.0,0.75,0.024725274725274724,0.1043956043956044,0.0027472527472527475,0.1401098901098901,0.0,0.6675824175824175,0.45604395604395603,0.532967032967033,0.8406593406593407,0.22802197802197802,0.6675824175824175,2.2924528301670524,0.0,0.0,1
2020-09-24,0.7967032967032966,0.0,0.0,0.7912087912087912,0.019230769230769232,0.08241758241758242,0.008241758241758242,0.11813186813186813,0.005494505494505495,0.5934065934065934,0.7774725274725275,0.532967032967033,0.8379120879120879,0.2692307692307692,0.5934065934065934,1.6488549618194746,0.0,0.0,1
2020-09-25,0.8269230769230769,0.0,0.0,0.8104395604395604,0.013736263736263736,0.06593406593406594,0.0027472527472527475,0.12362637362637363,0.0027472527472527475,0.5659340659340659,0.7307692307692307,0.5769230769230769,0.8434065934065934,0.22802197802197802,0.5659340659340659,1.5036496350255208,0.0,0.0,1
2020-09-28,0.7637362637362637,0.0,0.0,0.782967032967033,0.013736263736263736,0.12087912087912088,0.01098901098901099,0.16758241758241757,0.02197802197802198,0.47802197802197804,0.5796703296703297,0.7857142857142857,0.8489010989010989,0.23351648351648352,0.47802197802197804,0.9666666666612963,0.0,0.0,1
2020-09-29,0.7472527472527473,0.0,0.0,0.7912087912087912,0.008241758241758242,0.12087912087912088,0.008241758241758242,0.17307692307692307,0.019230769230769232,0.521978021978022,0.554945054945055,0.6703296703296703,0.8461538461538461,0.2774725274725275,0.521978021978022,1.2101910827948397,0.0,0.0,1
2020-09-30,0.8461538461538461,0.0,0.0,0.8406593406593407,0.005494505494505495,0.1043956043956044,0.0027472527472527475,0.16483516483516483,0.0,0.7005494505494505,0.6346153846153846,0.7032967032967034,0.8543956043956044,0.24175824175824176,0.7005494505494505,2.6562499999723306,0.0,0.0,1
2020-10-01,0.7445054945054945,0.0,0.0,0.8186813186813187,0.005494505494505495,0.0521978021978022,0.0027472527472527475,0.08791208791208792,0.0027472527472527475,0.2857142857142857,0.5467032967032966,0.6181318681318682,0.8571428571428571,0.20054945054945056,0.2857142857142857,0.4193548387079865,0.0,0.0,1
2020-10-02,0.7362637362637363,0.0,0.0,0.8159340659340659,0.0027472527472527475,0.0521978021978022,0.0027472527472527475,0.07142857142857142,0.0027472527472527475,0.4423076923076923,0.5384615384615384,0.5769230769230769,0.8626373626373627,0.12087912087912088,0.4423076923076923,0.8994413407770981,0.0,0.0,1
2020-10-05,0.8186813186813187,0.0,0.0,0.8653846153846154,0.0,0.07142857142857142,0.008241758241758242,0.13736263736263737,0.005494505494505495,0.8379120879120879,0.6098901098901099,0.6978021978021978,0.8736263736263736,0.11813186813186813,0.8379120879120879,5.9803921567454825,0.0,0.0,1
2020-10-06,0.8021978021978022,0.0,0.0,0.8543956043956044,0.0,0.08241758241758242,0.005494505494505495,0.15384615384615385,0.005494505494505495,0.4725274725274725,0.7142857142857143,0.7060439560439561,0.8763736263736264,0.2032967032967033,0.4725274725274725,0.9942196531734439,0.0,0.0,1
2020-10-07,0.8076923076923077,0.0,0.0,0.8516483516483516,0.0,0.10164835164835165,0.0027472527472527475,0.1565934065934066,0.01098901098901099,0.4807692307692308,0.695054945054945,0.6373626373626373,0.8818681318681318,0.1510989010989011,0.4807692307692308,1.0233918128595123,0.0,0.0,1
2020-10-08,0.7884615384615384,0.0,0.0,0.8626373626373627,0.0,0.0989010989010989,0.005494505494505495,0.1510989010989011,0.01098901098901099,0.5027472527472527,0.5439560439560439,0.7142857142857143,0.8928571428571429,0.20054945054945056,0.5027472527472527,1.1226993864961798,0.0,0.0,1
2020-10-09,0.8410958904109589,0.0,0.0,0.8931506849315068,0.0,0.07123287671232877,0.0027397260273972603,0.14794520547945206,0.0,0.6219178082191781,0.6328767123287671,0.7616438356164383,0.8958904109589041,0.16164383561643836,0.6219178082191781,1.8606557376896666,0.0,0.0,1
2020-10-12,0.8904109589041096,0.0,0.0,0.936986301369863,0.0,0.11506849315068493,0.0027397260273972603,0.2356164383561644,0.0,0.7780821917808219,0.7753424657534247,0.7424657534246575,0.8986301369863013,0.20273972602739726,0.7780821917808219,3.8378378377859748,0.0,0.0,1
2020-10-13,0.8493150684931506,0.0,0.0,0.9178082191780822,0.0,0.08493150684931507,0.00821917808219178,0.1780821917808219,0.00821917808219178,0.4383561643835616,0.7205479452054795,0.7205479452054795,0.9123287671232877,0.25205479452054796,0.4383561643835616,0.8333333333289931,0.0,0.0,1
2020-10-14,0.8493150684931506,0.0,0.0,0.9123287671232877,0.0,0.057534246575342465,0.0027397260273972603,0.1506849315068493,0.0,0.4876712328767123,0.684931506849315,0.7726027397260274,0.9232876712328767,0.1863013698630137,0.4876712328767123,1.0289017340980988,0.0,0.0,1
2020-10-15,0.8191780821917808,0.0,0.0,0.9123287671232877,0.0,0.030136986301369864,0.005479452054794521,0.09315068493150686,0.0,0.3835616438356164,0.4657534246575342,0.7123287671232876,0.9260273972602739,0.1643835616438356,0.3835616438356164,0.6635071090015948,0.0,0.0,1
2020-10-16,0.852054794520548,0.0,0.0,0.9342465753424658,0.0,0.04657534246575343,0.005479452054794521,0.08767123287671233,0.0,0.6136986301369863,0.5726027397260274,0.726027397260274,0.9315068493150684,0.10410958904109589,0.6136986301369863,1.8211382113673078,0.0,0.0,1
2020-10-19,0.8688524590163934,0.0,0.0,0.912568306010929,0.0,0.09562841530054644,0.00546448087431694,0.19398907103825136,0.0,0.6284153005464481,0.6284153005464481,0.6366120218579235,0.9371584699453552,0.16393442622950818,0.6284153005464481,1.8852459016238914,0.0,0.0,1
2020-10-20,0.855191256830601,0.00273224043715847,0.0,0.9098360655737705,0.0,0.10382513661202186,0.00546448087431694,0.20218579234972678,0.0,0.5519125683060109,0.6912568306010929,0.6857923497267759,0.9398907103825137,0.20218579234972678,0.5519125683060109,1.3032258064432052,0.00273224043715847,0.00273224043715847,1
2020-10-21,0.8060109289617486,0.00273224043715847,0.0,0.8989071038251366,0.0,0.06284153005464481,0.00819672131147541,0.10382513661202186,0.00273224043715847,0.31420765027322406,0.6010928961748634,0.6256830601092896,0.9453551912568307,0.15300546448087432,0.31420765027322406,0.4893617021255772,0.00273224043715847,0.00273224043715847,1
2020-10-22,0.7513661202185792,0.9371584699453552,0.0,0.8770491803278688,0.0,0.05191256830601093,0.00546448087431694,0.08469945355191257,0.0,0.3797814207650273,0.4016393442622951,0.6147540983606558,0.9426229508196722,0.1557377049180328,0.3797814207650273,0.6556603773553978,0.9371584699453552,0.9371584699453552,1
2020-10-23,0.674863387978142,0.9043715846994536,0.0,0.8114754098360656,0.0,0.03278688524590164,0.00819672131147541,0.06557377049180328,0.01639344262295082,0.30601092896174864,0.31693989071038253,0.45901639344262296,0.9344262295081968,0.13114754098360656,0.30601092896174864,0.4628099173534595,0.9043715846994536,0.9043715846994536,1
2020-10-26,0.28415300546448086,0.680327868852459,0.0,0.3797814207650273,0.01366120218579235,0.01912568306010929,0.11202185792349727,0.030054644808743168,0.22404371584699453,0.07103825136612021,0.13114754098360656,0.17486338797814208,0.9043715846994536,0.13387978142076504,0.07103825136612021,0.07715133531134377,0.680327868852459,0.680327868852459,0
2020-10-27,0.2923497267759563,0.6775956284153005,0.0,0.42349726775956287,0.01092896174863388,0.01912568306010929,0.02185792349726776,0.01912568306010929,0.06830601092896176,0.6229508196721312,0.09562841530054644,0.15300546448087432,0.8469945355191257,0.08469945355191257,0.6229508196721312,1.8688524590010749,0.674863387978142,0.6721311475409836,0
2020-10-28,0.28688524590163933,0.6174863387978142,0.0,0.40710382513661203,0.01639344262295082,0.01912568306010929,0.03278688524590164,0.01912568306010929,0.07377049180327869,0.3114754098360656,0.13114754098360656,0.14207650273224043,0.7841530054644809,0.01912568306010929,0.3114754098360656,0.4710743801633427,0.6147540983606558,0.6120218579234973,0
2020-10-30,0.2185792349726776,0.5573770491803278,0.0,0.31693989071038253,0.04371584699453552,0.0273224043715847,0.01092896174863388,0.03551912568306011,0.1830601092896175,0.23770491803278687,0.34972677595628415,0.09289617486338798,0.6857923497267759,0.09289617486338798,0.23770491803278687,0.3258426966279931,-0.3797814207650274,-1.3169398907103826,0
2020-11-02,0.23224043715846995,0.6092896174863388,0.0,0.366120218579235,0.00546448087431694,0.01912568306010929,0.01366120218579235,0.0273224043715847,0.02185792349726776,0.6639344262295082,0.3442622950819672,0.1284153005464481,0.6366120218579235,0.10655737704918032,0.6639344262295082,2.2499999999791664,-0.29508196721311475,-1.1994535519125682,0
2020-11-03,0.20765027322404372,0.5901639344262295,0.0,0.3743169398907104,0.01366120218579235,0.01639344262295082,0.030054644808743168,0.01366120218579235,0.0546448087431694,0.4344262295081967,0.4016393442622951,0.41530054644808745,0.5901639344262295,0.09562841530054644,0.4344262295081967,0.8238341968869232,-0.0901639344262295,-0.7704918032786885,0
2020-11-04,0.30327868852459017,0.639344262295082,0.0,0.4972677595628415,0.0,0.02459016393442623,0.01092896174863388,0.030054644808743168,0.01366120218579235,0.8333333333333334,0.7377049180327869,0.5027322404371585,0.5765027322404371,0.10109289617486339,0.8333333333333334,5.648148148043553,-0.03825136612021851,-0.7131147540983606,0
2020-11-05,0.37158469945355194,0.6967213114754098,0.0,0.587431693989071,0.00273224043715847,0.02459016393442623,0.00546448087431694,0.04644808743169399,0.00273224043715847,0.7185792349726776,0.7786885245901639,0.6994535519125683,0.5655737704918032,0.10655737704918032,0.7185792349726776,2.922222222189753,0.0792349726775956,-0.5355191256830601,0
2020-11-06,0.4016393442622951,0.7049180327868853,0.0,0.6256830601092896,0.0,0.02185792349726776,0.00546448087431694,0.03825136612021858,0.0,0.5683060109289617,0.8770491803278688,0.8114754098360656,0.5846994535519126,0.10382513661202186,0.5683060109289617,1.5182481751713999,0.14754098360655743,0.5273224043715848,0
2020-11-09,0.5245901639344263,0.7568306010928961,0.0,0.726775956284153,0.0,0.03278688524590164,0.00819672131147541,0.07377049180327869,0.00273224043715847,0.6912568306010929,0.8142076502732241,0.819672131147541,0.6202185792349727,0.18032786885245902,0.6912568306010929,2.4803921568384273,0.14754098360655732,0.44262295081967207,0
2020-11-10,0.5519125683060109,0.7568306010928961,0.0,0.7103825136612022,0.0,0.04644808743169399,0.00819672131147541,0.09562841530054644,0.00273224043715847,0.4808743169398907,0.680327868852459,0.8579234972677595,0.644808743169399,0.17486338797814208,0.4808743169398907,1.0057142857085388,0.16666666666666663,0.2568306010928961,0
2020-11-11,0.5491803278688525,0.7595628415300546,0.0,0.6994535519125683,0.0,0.0546448087431694,0.00819672131147541,0.11475409836065574,0.00546448087431694,0.505464480874317,0.6229508196721312,0.7568306010928961,0.6775956284153005,0.20765027322404372,0.505464480874317,1.121212121205326,0.12021857923497259,0.1584699453551911,0
2020-11-12,0.3633879781420765,0.6666666666666666,0.0,0.5327868852459017,0.0,0.03551912568306011,0.02459016393442623,0.07377049180327869,0.01366120218579235,0.20218579234972678,0.3087431693989071,0.4644808743169399,0.6639344262295082,0.19672131147540983,0.20218579234972678,0.2596491228061065,-0.030054644808743203,-0.10928961748633881,0
2020-11-13,0.5081967213114754,0.7295081967213115,0.0,0.6775956284153005,0.0,0.030054644808743168,0.00546448087431694,0.060109289617486336,0.00819672131147541,0.7704918032786885,0.44808743169398907,0.5683060109289617,0.680327868852459,0.13114754098360656,0.7704918032786885,3.8630136985772188,0.024590163934426257,-0.12295081967213117,0
2020-11-16,0.6092896174863388,0.7540983606557377,0.0,0.7377049180327869,0.0,0.03278688524590164,0.00546448087431694,0.06284153005464481,0.00546448087431694,0.5683060109289617,0.4781420765027322,0.5163934426229508,0.6912568306010929,0.16393442622950818,0.5683060109289617,1.4964028776870764,-0.002732240437158473,-0.1502732240437158,0
2020-11-17,0.4562841530054645,0.6502732240437158,0.0,0.5300546448087432,0.0,0.0273224043715847,0.00546448087431694,0.03551912568306011,0.01092896174863388,0.18032786885245902,0.45081967213114754,0.3442622950819672,0.680327868852459,0.16120218579234974,0.18032786885245902,0.2260273972594999,-0.10655737704918034,-0.27322404371584696,0
2020-11-18,0.5437158469945356,0.6912568306010929,0.0,0.6010928961748634,0.0,0.040983606557377046,0.00546448087431694,0.04644808743169399,0.00273224043715847,0.6994535519125683,0.4262295081967213,0.3825136612021858,0.6912568306010929,0.1721311475409836,0.6994535519125683,2.6947368420768973,-0.06830601092896171,-0.1885245901639343,0
2020-11-19,0.6284153005464481,0.7076502732240437,0.0,0.6584699453551912,0.0,0.030054644808743168,0.00819672131147541,0.05191256830601093,0.00273224043715847,0.6202185792349727,0.4098360655737705,0.674863387978142,0.6857923497267759,0.17486338797814208,0.6202185792349727,2.0636363636176034,0.040983606557377095,0.0710382513661203,0
2020-11-20,0.7377049180327869,0.7431693989071039,0.0,0.7404371584699454,0.0,0.04918032786885246,0.00546448087431694,0.09562841530054644,0.0,0.6830601092896175,0.8142076502732241,0.6366120218579235,0.6967213114754098,0.19672131147540983,0.6830601092896175,2.4752475247279677,0.013661202185792365,-0.010928961748633892,0
2020-11-23,0.7459016393442623,0.73224043715847,0.0,0.7158469945355191,0.00273224043715847,0.07650273224043716,0.00819672131147541,0.11202185792349727,0.00273224043715847,0.42896174863387976,0.6475409836065574,0.5409836065573771,0.7021857923497268,0.2650273224043716,0.42896174863387976,0.8134715025864587,-0.021857923497267673,-0.0191256830601092,0
2020-11-24,0.7295081967213115,0.73224043715847,0.0,0.7213114754098361,0.00273224043715847,0.08196721311475409,0.00546448087431694,0.1366120218579235,0.01092896174863388,0.4781420765027322,0.587431693989071,0.7240437158469946,0.7076502732240437,0.22404371584699453,0.4781420765027322,1.0355029585737545,0.08196721311475419,0.18852459016393452,0
2020-11-25,0.7131147540983607,0.7240437158469946,0.0,0.6967213114754098,0.00273224043715847,0.04918032786885246,0.01366120218579235,0.09836065573770492,0.01366120218579235,0.366120218579235,0.44808743169398907,0.6366120218579235,0.726775956284153,0.24863387978142076,0.366120218579235,0.6175115207344816,0.032786885245901676,0.10109289617486339,0
2020-11-26,0.7513661202185792,0.7377049180327869,0.0,0.7295081967213115,0.00273224043715847,0.04644808743169399,0.01366120218579235,0.06284153005464481,0.01366120218579235,0.5683060109289617,0.5683060109289617,0.639344262295082,0.726775956284153,0.2103825136612022,0.5683060109289617,1.5072463768006723,0.030054644808743203,-0.010928961748633892,0
2020-11-27,0.6885245901639344,0.7158469945355191,0.0,0.7076502732240437,0.00273224043715847,0.03551912568306011,0.01092896174863388,0.060109289617486336,0.00819672131147541,0.31693989071038253,0.4781420765027322,0.5163934426229508,0.7377049180327869,0.16393442622950818,0.31693989071038253,0.49572649572437727,-0.02732240437158473,-0.040983606557377095,0
2020-11-30,0.5136612021857924,0.5983606557377049,0.0,0.5300546448087432,0.00273224043715847,0.03825136612021858,0.00819672131147541,0.05737704918032787,0.030054644808743168,0.22950819672131148,0.30601092896174864,0.3469945355191257,0.7295081967213115,0.16939890710382513,0.22950819672131148,0.3043478260858538,-0.13387978142076506,-0.11202185792349739,0
2020-12-01,0.6502732240437158,0.6693989071038251,0.0,0.674863387978142,0.00273224043715847,0.03278688524590164,0.00546448087431694,0.04371584699453552,0.0,0.8114754098360656,0.40710382513661203,0.4972677595628415,0.73224043715847,0.1557377049180328,0.8114754098360656,5.120689655084126,-0.06284153005464488,-0.14480874316939907,0
2020-12-02,0.6639344262295082,0.6885245901639344,0.0,0.7021857923497268,0.00273224043715847,0.040983606557377046,0.00819672131147541,0.0546448087431694,0.0,0.4180327868852459,0.46994535519125685,0.5136612021857924,0.73224043715847,0.19398907103825136,0.4180327868852459,0.8052631578904986,-0.03551912568306015,-0.06830601092896182,0
2020-12-03,0.7021857923497268,0.7158469945355191,0.0,0.7540983606557377,0.0,0.05191256830601093,0.00546448087431694,0.07923497267759563,0.0,0.5081967213114754,0.7868852459016393,0.4808743169398907,0.7540983606557377,0.1885245901639344,0.5081967213114754,1.1847133757886326,-0.021857923497267784,-0.05191256830601099,0
2020-12-04,0.6811989100817438,0.7084468664850136,0.0,0.7438692098092643,0.0,0.02997275204359673,0.005449591280653951,0.07356948228882834,0.013623978201634877,0.3869209809264305,0.5422343324250681,0.547683923705722,0.7602179836512262,0.17438692098092642,0.3869209809264305,0.6893203883461684,-0.0074001280505054945,0.019922276321079235,0
2020-12-07,0.6348773841961853,0.6866485013623979,0.0,0.7084468664850136,0.0,0.03814713896457766,0.005449591280653951,0.07901907356948229,0.01907356948228883,0.3760217983651226,0.4713896457765668,0.7138964577656676,0.7683923705722071,0.2098092643051771,0.3760217983651226,0.6388888888859311,0.08828784562469294,0.222167627045458,0
2020-12-08,0.6212534059945504,0.6566757493188011,0.0,0.6784741144414169,0.0,0.0326975476839237,0.005449591280653951,0.05994550408719346,0.008174386920980926,0.44686648501362397,0.4196185286103542,0.5395095367847411,0.7629427792915532,0.16076294277929154,0.44686648501362397,0.877005347588893,-0.012723157785023975,0.0501183722696209,0
2020-12-09,0.5967302452316077,0.6239782016348774,0.0,0.6376021798365122,0.0,0.035422343324250684,0.010899182561307902,0.04904632152588556,0.013623978201634877,0.3760217983651226,0.3978201634877384,0.49591280653950953,0.7438692098092643,0.1553133514986376,0.3760217983651226,0.6540284360158577,-0.06454638852905703,-0.029027262845996882,0
2020-12-10,0.5776566757493188,0.6158038147138964,0.0,0.6485013623978202,0.0,0.043596730245231606,0.01634877384196185,0.07629427792915532,0.01634877384196185,0.4305177111716621,0.4359673024523161,0.4196185286103542,0.7329700272479565,0.16621253405994552,0.4305177111716621,0.8272251308857214,-0.1000431798216227,-0.07818525632435491,0
2020-12-11,0.5940054495912807,0.6076294277929155,0.0,0.6321525885558583,0.008174386920980926,0.043596730245231606,0.005449591280653951,0.08174386920980926,0.01907356948228883,0.5122615803814714,0.47411444141689374,0.45231607629427795,0.7247956403269755,0.1880108991825613,0.5122615803814714,1.1604938271533303,-0.10081743869209814,-0.09341731064159264,0
2020-12-14,0.6403269754768393,0.6485013623978202,0.0,0.6920980926430518,0.005449591280653951,0.03814713896457766,0.013623978201634877,0.1008174386920981,0.027247956403269755,0.5722070844686649,0.6049046321525886,0.5395095367847411,0.7247956403269755,0.16621253405994552,0.5722070844686649,1.5909090908970387,-0.038147138964577665,-0.1264349845892706,0
2020-12-15,0.6130790190735694,0.6348773841961853,0.0,0.6566757493188011,0.008174386920980926,0.027247956403269755,0.021798365122615803,0.0653950953678474,0.04087193460490463,0.34877384196185285,0.5449591280653951,0.5422343324250681,0.7084468664850136,0.15258855585831063,0.34877384196185285,0.5953488372065333,-0.021798365122615793,-0.009075207337591817,0
2020-12-16,0.553133514986376,0.5967302452316077,0.0,0.6076294277929155,0.008174386920980926,0.027247956403269755,0.013623978201634877,0.0653950953678474,0.04904632152588556,0.2970027247956403,0.39509536784741145,0.5068119891008175,0.7002724795640327,0.15803814713896458,0.2970027247956403,0.4485596707800471,-0.027247956403269713,0.03729843212578732,0
2020-12-17,0.5722070844686649,0.6103542234332425,0.0,0.6430517711171662,0.005449591280653951,0.021798365122615803,0.013623978201634877,0.051771117166212535,0.027247956403269755,0.4768392370572207,0.40054495912806537,0.5149863760217984,0.6920980926430518,0.12534059945504086,0.4768392370572207,1.0670731707252008,-0.00544959128065392,0.09459358854096878,0
2020-12-18,0.5994550408719346,0.6348773841961853,0.0,0.6539509536784741,0.005449591280653951,0.03814713896457766,0.008174386920980926,0.051771117166212535,0.008174386920980926,0.5449591280653951,0.44959128065395093,0.5340599455040872,0.6811989100817438,0.15258855585831063,0.5449591280653951,1.4598540145878844,0.027247956403269824,0.12806539509536796,0
2020-12-21,0.48501362397820164,0.5831062670299727,0.0,0.5504087193460491,0.005449591280653951,0.04087193460490463,0.008174386920980926,0.0681198910081744,0.0653950953678474,0.28610354223433243,0.40599455040871935,0.3678474114441417,0.659400544959128,0.14713896457765668,0.28610354223433243,0.418326693225425,-0.06539509536784749,-0.027247956403269824,0
